MonitoringLocationName,MonitoringLocationID,MonitoringLocationLatitude,MonitoringLocationLongitude,ActivityStartDate,CharacteristicName,ResultValue,ResultUnit
Lake Superior,2,46.543,-84.748,2024-09-13,Dissolved oxygen (DO),10.64,mg/L
Lake Superior,2,46.543,-84.748,2024-06-08,Chloride,1.57,mg/L
Lake Superior,2,46.543,-84.748,2024-09-13,Chloride,1.58,mg/L
Lake Superior,2,46.543,-84.748,2024-09-13,pH,7.78,None
Lake Superior,2,46.543,-84.748,2024-09-13,pH,7.7,None
Lake Superior,2,46.543,-84.748,2024-06-08,Chloride,1.58,mg/L
Lake Superior,2,46.543,-84.748,2024-09-13,Total suspended solids,0.5,mg/L
Lake Superior,2,46.543,-84.748,2024-09-13,Chloride,1.57,mg/L
Lake Superior,2,46.543,-84.748,2024-06-08,Dissolved oxygen (DO),10.66,mg/L
Lake Superior,2,46.543,-84.748,2024-09-13,Dissolved oxygen (DO),9.27,mg/L
Lake Superior,2,46.543,-84.748,2024-09-13,pH,7.84,None
Lake Superior,2,46.543,-84.748,2024-09-13,pH,8.08,None
Lake Superior,2,46.543,-84.748,2024-09-13,Dissolved oxygen (DO),9.92,mg/L
Lake Superior,2,46.543,-84.748,2024-06-08,Dissolved oxygen (DO),11.03,mg/L
Lake Superior,2,46.543,-84.748,2024-06-08,Dissolved oxygen (DO),11.1,mg/L
Lake Superior,2,46.543,-84.748,2024-06-08,Chloride,1.56,mg/L
Lake Superior,2,46.543,-84.748,2024-09-13,Dissolved oxygen (DO),10.48,mg/L
Lake Erie,966,41.983,-82.625,2022-08-19,Chloride,10.8,mg/L
Lake Erie,966,41.983,-82.625,2022-08-19,Dissolved oxygen (DO),8.6,mg/L
Lake Erie,966,41.983,-82.625,2022-08-19,pH,8.76,None
Lake Erie,966,41.983,-82.625,2022-08-19,Total suspended solids,3.38,mg/L
Lake Erie,966,41.983,-82.625,2023-05-17,Dissolved oxygen (DO),10.21,mg/L
Lake Erie,966,41.983,-82.625,2023-05-17,Chloride,15,mg/L
Lake Erie,966,41.983,-82.625,2023-05-17,Total suspended solids,2.6,mg/L
Lake Erie,966,41.983,-82.625,2023-05-17,pH,8.31,None
Lake Erie,966,41.983,-82.625,2024-08-15,Dissolved oxygen (DO),9.13,mg/L
Lake Erie,966,41.983,-82.625,2024-08-15,Total suspended solids,2.6,mg/L
Lake Erie,966,41.983,-82.625,2024-08-15,pH,8.75,None
Lake Erie,966,41.983,-82.625,2024-08-15,Chloride,11.1,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,pH,7.86,None
Georgian Bay,9,44.872,-79.968,2022-06-05,Dissolved oxygen (DO),9.61,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,Dissolved oxygen (DO),9.01,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,Dissolved oxygen (DO),10.01,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,Dissolved oxygen (DO),9.91,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,Dissolved oxygen (DO),11.08,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,pH,8.1,None
Georgian Bay,9,44.872,-79.968,2022-06-05,pH,8.03,None
Georgian Bay,9,44.872,-79.968,2022-09-13,Dissolved oxygen (DO),9.45,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,Chloride,8.96,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,Dissolved oxygen (DO),10.89,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,Chloride,12.2,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,pH,7.88,None
Georgian Bay,9,44.872,-79.968,2022-06-05,Dissolved oxygen (DO),10.21,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,Chloride,11.8,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,Chloride,8.8,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,Chloride,8.01,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,Chloride,8.33,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,Chloride,9.03,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,pH,7.97,None
Georgian Bay,9,44.872,-79.968,2022-06-05,pH,7.89,None
Georgian Bay,9,44.872,-79.968,2022-09-13,pH,8.18,None
Georgian Bay,9,44.872,-79.968,2022-09-13,pH,8.45,None
Georgian Bay,9,44.872,-79.968,2022-09-13,Chloride,7.95,mg/L
Georgian Bay,9,44.872,-79.968,2022-06-05,Total suspended solids,0.5,mg/L
Georgian Bay,9,44.872,-79.968,2022-09-13,Total suspended solids,0.6,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,Dissolved oxygen (DO),8.83,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,pH,8.22,None
Georgian Bay,9,44.872,-79.968,2024-09-10,Dissolved oxygen (DO),8.75,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,pH,8.18,None
Georgian Bay,9,44.872,-79.968,2024-09-10,Dissolved oxygen (DO),8.73,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,pH,8.21,None
Georgian Bay,9,44.872,-79.968,2024-09-10,Chloride,10.1,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,pH,8.21,None
Georgian Bay,9,44.872,-79.968,2024-09-10,Chloride,10,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,Total suspended solids,0.8,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,Chloride,10.1,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,Dissolved oxygen (DO),8.75,mg/L
Georgian Bay,9,44.872,-79.968,2024-09-10,Chloride,10,mg/L
Lake Huron,14,43.942,-82.667,2022-09-20,Total suspended solids,0.4,mg/L
Lake Huron,14,43.942,-82.667,2022-09-20,Dissolved oxygen (DO),8.74,mg/L
Lake Huron,14,43.942,-82.667,2022-09-20,pH,8.35,None
Lake Huron,14,43.942,-82.667,2022-09-20,Chloride,8.13,mg/L
Lake Huron,14,43.942,-82.667,2024-08-27,pH,8.41,None
Lake Huron,14,43.942,-82.667,2024-08-27,Total suspended solids,0.9,mg/L
Lake Huron,14,43.942,-82.667,2024-08-27,Dissolved oxygen (DO),8.87,mg/L
Lake Huron,14,43.942,-82.667,2024-08-27,Chloride,8.41,mg/L
Lake Ontario,59,43.382,-77.298,2022-04-24,Total suspended solids,0.2,mg/L
Lake Ontario,59,43.382,-77.298,2022-04-24,pH,8.2,None
Lake Ontario,59,43.382,-77.298,2022-04-24,Dissolved oxygen (DO),11.7,mg/L
Lake Ontario,59,43.382,-77.298,2022-04-24,Chloride,22.9,mg/L
Lake Ontario,59,43.382,-77.298,2023-04-15,Total suspended solids,0.1,mg/L
Lake Ontario,59,43.382,-77.298,2023-04-15,Chloride,23.2,mg/L
Lake Ontario,59,43.382,-77.298,2023-04-15,Dissolved oxygen (DO),11.25,mg/L
Lake Ontario,59,43.382,-77.298,2023-04-15,pH,8.19,None
Lake Erie,960,42.1,-82.183,2022-08-18,Dissolved oxygen (DO),3.03,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,Dissolved oxygen (DO),3.34,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,pH,8.66,None
Lake Erie,960,42.1,-82.183,2022-08-18,Dissolved oxygen (DO),5.98,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,pH,8.04,None
Lake Erie,960,42.1,-82.183,2022-08-18,Total suspended solids,1.7,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,Chloride,15.5,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,Chloride,15.4,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,pH,7.6,None
Lake Erie,960,42.1,-82.183,2022-08-18,Chloride,14.9,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,Chloride,15.1,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,pH,7.59,None
Lake Erie,960,42.1,-82.183,2022-08-18,pH,7.49,None
Lake Erie,960,42.1,-82.183,2022-08-18,Dissolved oxygen (DO),8.87,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,Chloride,15.4,mg/L
Lake Erie,960,42.1,-82.183,2022-08-18,Dissolved oxygen (DO),3.92,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,pH,8.36,None
Lake Erie,960,42.1,-82.183,2023-05-17,Dissolved oxygen (DO),9.55,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,Chloride,14.8,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,Total suspended solids,1.6,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,pH,8.36,None
Lake Erie,960,42.1,-82.183,2023-05-17,Chloride,14.8,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,Chloride,14.8,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,Dissolved oxygen (DO),11.18,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,Dissolved oxygen (DO),11.17,mg/L
Lake Erie,960,42.1,-82.183,2023-05-17,pH,7.99,None
Lake Erie,960,42.1,-82.183,2024-08-16,pH,8.31,None
Lake Erie,960,42.1,-82.183,2024-08-16,Dissolved oxygen (DO),8.41,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,Dissolved oxygen (DO),7.45,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,pH,7.54,None
Lake Erie,960,42.1,-82.183,2024-08-16,Chloride,14,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,Chloride,14.7,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,Dissolved oxygen (DO),1.79,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,pH,8.66,None
Lake Erie,960,42.1,-82.183,2024-08-16,Dissolved oxygen (DO),9.07,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,pH,8.28,None
Lake Erie,960,42.1,-82.183,2024-08-16,Chloride,14.7,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,Dissolved oxygen (DO),2.79,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,Chloride,14.6,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,Chloride,13.9,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,Total suspended solids,2.2,mg/L
Lake Erie,960,42.1,-82.183,2024-08-16,pH,7.68,None
Lake Superior,137,48.302,-88.95,2024-09-21,pH,8,None
Lake Superior,137,48.302,-88.95,2024-09-21,Total suspended solids,0.6,mg/L
Lake Superior,137,48.302,-88.95,2024-09-21,Dissolved oxygen (DO),9.61,mg/L
Lake Superior,137,48.302,-88.95,2024-06-14,Total suspended solids,0.6,mg/L
Lake Superior,137,48.302,-88.95,2024-06-14,Dissolved oxygen (DO),11.17,mg/L
Lake Superior,137,48.302,-88.95,2024-09-21,Chloride,1.65,mg/L
Lake Superior,137,48.302,-88.95,2024-06-14,pH,8.16,None
Lake Superior,137,48.302,-88.95,2024-06-14,Chloride,1.66,mg/L
Lake Erie,945,42.4,-80.642,2022-08-17,Dissolved oxygen (DO),8.37,mg/L
Lake Erie,945,42.4,-80.642,2022-08-17,Total suspended solids,1.05,mg/L
Lake Erie,945,42.4,-80.642,2022-08-17,pH,8.43,None
Lake Erie,945,42.4,-80.642,2022-08-17,Chloride,14.7,mg/L
Lake Erie,945,42.4,-80.642,2023-05-10,Chloride,15.5,mg/L
Lake Erie,945,42.4,-80.642,2023-05-10,pH,8.33,None
Lake Erie,945,42.4,-80.642,2023-05-10,Dissolved oxygen (DO),11.37,mg/L
Lake Erie,945,42.4,-80.642,2023-05-10,Total suspended solids,2.8,mg/L
Lake Erie,945,42.4,-80.642,2024-08-22,Dissolved oxygen (DO),8.55,mg/L
Lake Erie,945,42.4,-80.642,2024-08-22,pH,8.53,None
Lake Erie,945,42.4,-80.642,2024-08-22,Chloride,14.4,mg/L
Lake Erie,945,42.4,-80.642,2024-08-22,Total suspended solids,1.6,mg/L
Lake Erie,1163,41.469,-82.714,2023-05-16,Chloride,21.4,mg/L
Lake Erie,1163,41.469,-82.714,2023-05-16,pH,8.74,None
Lake Erie,1163,41.469,-82.714,2023-05-16,Dissolved oxygen (DO),9.94,mg/L
Lake Erie,1163,41.469,-82.714,2023-05-16,Total suspended solids,15.6,mg/L
Lake Erie,1163,41.469,-82.714,2023-05-16,Total suspended solids,16.4,mg/L
Lake Erie,1163,41.469,-82.714,2023-05-16,pH,8.76,None
Lake Erie,1163,41.469,-82.714,2023-05-16,Chloride,21.3,mg/L
Lake Erie,1163,41.469,-82.714,2023-05-16,Dissolved oxygen (DO),10.03,mg/L
Lake Erie,1163,41.469,-82.714,2024-08-14,Dissolved oxygen (DO),8.49,mg/L
Lake Erie,1163,41.469,-82.714,2024-08-14,Total suspended solids,11.3,mg/L
Lake Erie,1163,41.469,-82.714,2024-08-14,pH,8.52,None
Lake Erie,1163,41.469,-82.714,2024-08-14,Chloride,19.9,mg/L
Lake Huron,8,43.567,-82.485,2022-05-31,pH,8.12,None
Lake Huron,8,43.567,-82.485,2022-09-20,Total suspended solids,0.3,mg/L
Lake Huron,8,43.567,-82.485,2022-09-20,pH,8.35,None
Lake Huron,8,43.567,-82.485,2022-09-20,Dissolved oxygen (DO),8.74,mg/L
Lake Huron,8,43.567,-82.485,2022-05-31,Dissolved oxygen (DO),10.56,mg/L
Lake Huron,8,43.567,-82.485,2022-05-31,Chloride,8.39,mg/L
Lake Huron,8,43.567,-82.485,2022-05-31,Total suspended solids,0.6,mg/L
Lake Huron,8,43.567,-82.485,2022-09-20,Chloride,8.17,mg/L
Lake Huron,8,43.567,-82.485,2024-08-26,Total suspended solids,0.7,mg/L
Lake Huron,8,43.567,-82.485,2024-08-26,pH,8.35,None
Lake Huron,8,43.567,-82.485,2024-08-26,Chloride,8.09,mg/L
Lake Huron,8,43.567,-82.485,2024-08-26,Dissolved oxygen (DO),8.73,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,pH,7.92,None
Lake Huron,29,44.367,-81.833,2022-09-19,Dissolved oxygen (DO),10.85,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Dissolved oxygen (DO),11.21,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Chloride,7.43,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Dissolved oxygen (DO),11.43,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Chloride,7.61,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Chloride,7.42,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,pH,8.28,None
Lake Huron,29,44.367,-81.833,2022-09-19,Chloride,7.43,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Chloride,7.43,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Total suspended solids,0.2,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Chloride,7.41,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Dissolved oxygen (DO),11.53,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,pH,8.09,None
Lake Huron,29,44.367,-81.833,2022-06-07,Total suspended solids,0.2,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Chloride,7.45,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,pH,8.11,None
Lake Huron,29,44.367,-81.833,2022-06-07,pH,8.03,None
Lake Huron,29,44.367,-81.833,2022-09-19,pH,8.32,None
Lake Huron,29,44.367,-81.833,2022-06-07,Dissolved oxygen (DO),11.39,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Dissolved oxygen (DO),9.38,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,pH,8.06,None
Lake Huron,29,44.367,-81.833,2022-09-19,Dissolved oxygen (DO),11.38,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Chloride,7.48,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Dissolved oxygen (DO),10.05,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,pH,8.32,None
Lake Huron,29,44.367,-81.833,2022-09-19,Chloride,7.65,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Chloride,7.45,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Dissolved oxygen (DO),8.87,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,Dissolved oxygen (DO),10.83,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,Chloride,7.42,mg/L
Lake Huron,29,44.367,-81.833,2022-09-19,pH,8.02,None
Lake Huron,29,44.367,-81.833,2022-06-07,Dissolved oxygen (DO),11.36,mg/L
Lake Huron,29,44.367,-81.833,2022-06-07,pH,8.06,None
Lake Huron,29,44.367,-81.833,2022-09-19,pH,7.93,None
Lake Huron,29,44.367,-81.833,2024-08-29,Chloride,7.67,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,Chloride,7.73,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,pH,8.37,None
Lake Huron,29,44.367,-81.833,2024-08-29,Chloride,7.76,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,pH,8.36,None
Lake Huron,29,44.367,-81.833,2024-08-29,Total suspended solids,0.2,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,Dissolved oxygen (DO),11.48,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,pH,8.12,None
Lake Huron,29,44.367,-81.833,2024-08-29,Dissolved oxygen (DO),10.79,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,Dissolved oxygen (DO),10.84,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,Chloride,7.68,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,Dissolved oxygen (DO),9.08,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,pH,8.41,None
Lake Huron,29,44.367,-81.833,2024-08-29,Dissolved oxygen (DO),10.16,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,Chloride,7.74,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,Dissolved oxygen (DO),10.64,mg/L
Lake Huron,29,44.367,-81.833,2024-08-29,pH,8.34,None
Lake Huron,29,44.367,-81.833,2024-08-29,pH,8.06,None
Lake Huron,29,44.367,-81.833,2024-08-29,Chloride,7.66,mg/L
Lake Ontario,31,43.887,-78.46,2022-04-21,Chloride,25.4,mg/L
Lake Ontario,31,43.887,-78.46,2022-04-21,Dissolved oxygen (DO),11.46,mg/L
Lake Ontario,31,43.887,-78.46,2022-04-21,pH,8.22,None
Lake Ontario,31,43.887,-78.46,2022-04-21,pH,8.27,None
Lake Ontario,31,43.887,-78.46,2022-04-21,Total suspended solids,0.1,mg/L
Lake Ontario,31,43.887,-78.46,2022-04-21,pH,8.23,None
Lake Ontario,31,43.887,-78.46,2022-04-21,Chloride,25,mg/L
Lake Ontario,31,43.887,-78.46,2022-04-21,Dissolved oxygen (DO),11.48,mg/L
Lake Ontario,31,43.887,-78.46,2022-04-21,Chloride,25.2,mg/L
Lake Ontario,31,43.887,-78.46,2022-04-21,Dissolved oxygen (DO),11.51,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,Chloride,26.9,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,Dissolved oxygen (DO),11.21,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,pH,8.28,None
Lake Ontario,31,43.887,-78.46,2023-04-18,Chloride,26.9,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,Dissolved oxygen (DO),11.33,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,Dissolved oxygen (DO),11.18,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,pH,8.29,None
Lake Ontario,31,43.887,-78.46,2023-04-18,Chloride,26.8,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,Total suspended solids,0.2,mg/L
Lake Ontario,31,43.887,-78.46,2023-04-18,pH,8.28,None
Lake Erie,932,42.791,-79.208,2022-08-15,Dissolved oxygen (DO),8.52,mg/L
Lake Erie,932,42.791,-79.208,2022-08-15,Total suspended solids,0.6,mg/L
Lake Erie,932,42.791,-79.208,2022-08-15,Chloride,16,mg/L
Lake Erie,932,42.791,-79.208,2022-08-15,pH,8.49,None
Lake Erie,932,42.791,-79.208,2023-05-08,Chloride,15.9,mg/L
Lake Erie,932,42.791,-79.208,2023-05-08,Dissolved oxygen (DO),10.68,mg/L
Lake Erie,932,42.791,-79.208,2023-05-08,pH,8.36,None
Lake Erie,932,42.791,-79.208,2023-05-08,Total suspended solids,2.2,mg/L
Lake Erie,932,42.791,-79.208,2024-08-12,Chloride,17.5,mg/L
Lake Erie,932,42.791,-79.208,2024-08-12,Dissolved oxygen (DO),8.47,mg/L
Lake Erie,932,42.791,-79.208,2024-08-12,Total suspended solids,0.9,mg/L
Lake Erie,932,42.791,-79.208,2024-08-12,pH,8.43,None
Lake Huron,42,45.222,-81.82,2022-09-18,Total suspended solids,1.3,mg/L
Lake Huron,42,45.222,-81.82,2022-09-18,Dissolved oxygen (DO),9.04,mg/L
Lake Huron,42,45.222,-81.82,2022-09-18,Chloride,7.48,mg/L
Lake Huron,42,45.222,-81.82,2022-09-18,pH,8.33,None
Lake Huron,42,45.222,-81.82,2024-09-07,Dissolved oxygen (DO),9.23,mg/L
Lake Huron,42,45.222,-81.82,2024-09-07,Chloride,7.7,mg/L
Lake Huron,42,45.222,-81.82,2024-09-07,pH,8.14,None
Lake Huron,42,45.222,-81.82,2024-09-07,Total suspended solids,0.3,mg/L
Lake Erie,1237,42.766,-79.556,2022-08-16,Total suspended solids,0.6,mg/L
Lake Erie,1237,42.766,-79.556,2022-08-16,Dissolved oxygen (DO),8.63,mg/L
Lake Erie,1237,42.766,-79.556,2022-08-16,Chloride,16,mg/L
Lake Erie,1237,42.766,-79.556,2022-08-16,pH,8.5,None
Lake Erie,1237,42.766,-79.556,2023-05-09,Chloride,16.3,mg/L
Lake Erie,1237,42.766,-79.556,2023-05-09,Total suspended solids,1.8,mg/L
Lake Erie,1237,42.766,-79.556,2023-05-09,pH,8.39,None
Lake Erie,1237,42.766,-79.556,2023-05-09,Dissolved oxygen (DO),11.33,mg/L
Lake Erie,1237,42.766,-79.556,2024-08-20,Total suspended solids,1.3,mg/L
Lake Erie,1237,42.766,-79.556,2024-08-20,Chloride,15.6,mg/L
Lake Erie,1237,42.766,-79.556,2024-08-20,Dissolved oxygen (DO),8.49,mg/L
Lake Erie,1237,42.766,-79.556,2024-08-20,pH,8.44,None
Lake Superior,192,46.7,-90.032,2024-09-17,pH,8,None
Lake Superior,192,46.7,-90.032,2024-09-17,Chloride,1.64,mg/L
Lake Superior,192,46.7,-90.032,2024-09-17,Dissolved oxygen (DO),9.31,mg/L
Lake Superior,192,46.7,-90.032,2024-06-11,Dissolved oxygen (DO),10.49,mg/L
Lake Superior,192,46.7,-90.032,2024-06-11,pH,8.3,None
Lake Superior,192,46.7,-90.032,2024-06-11,Chloride,1.62,mg/L
Lake Superior,192,46.7,-90.032,2024-09-17,Total suspended solids,0.4,mg/L
Lake Superior,192,46.7,-90.032,2024-06-11,Total suspended solids,0.8,mg/L
Lake Superior,125,47.605,-88.217,2024-06-11,Dissolved oxygen (DO),11.24,mg/L
Lake Superior,125,47.605,-88.217,2024-09-16,pH,7.93,None
Lake Superior,125,47.605,-88.217,2024-09-16,Chloride,1.58,mg/L
Lake Superior,125,47.605,-88.217,2024-06-11,pH,8.36,None
Lake Superior,125,47.605,-88.217,2024-09-16,Total suspended solids,0.3,mg/L
Lake Superior,125,47.605,-88.217,2024-09-16,Dissolved oxygen (DO),9.48,mg/L
Lake Superior,125,47.605,-88.217,2024-06-11,Total suspended solids,0.3,mg/L
Lake Superior,125,47.605,-88.217,2024-06-11,Chloride,1.56,mg/L
Lake Ontario,73,43.633,-76.288,2022-04-23,pH,8.1,None
Lake Ontario,73,43.633,-76.288,2022-04-23,Dissolved oxygen (DO),11.68,mg/L
Lake Ontario,73,43.633,-76.288,2022-04-23,Chloride,22.7,mg/L
Lake Ontario,73,43.633,-76.288,2022-04-23,Total suspended solids,0.1,mg/L
Lake Ontario,73,43.633,-76.288,2023-04-16,Dissolved oxygen (DO),11.61,mg/L
Lake Ontario,73,43.633,-76.288,2023-04-16,pH,8.22,None
Lake Ontario,73,43.633,-76.288,2023-04-16,Chloride,25.1,mg/L
Lake Ontario,73,43.633,-76.288,2023-04-16,Total suspended solids,0.4,mg/L
Lake Ontario,918,43.286,-79.794,2022-04-27,Dissolved oxygen (DO),11.06,mg/L
Lake Ontario,918,43.286,-79.794,2022-04-27,Total suspended solids,3.6,mg/L
Lake Ontario,918,43.286,-79.794,2022-04-27,Chloride,122,mg/L
Lake Ontario,918,43.286,-79.794,2022-04-27,pH,8.3,None
Lake Ontario,918,43.286,-79.794,2023-04-18,pH,8.28,None
Lake Ontario,918,43.286,-79.794,2023-04-18,Chloride,118,mg/L
Lake Ontario,918,43.286,-79.794,2023-04-18,Dissolved oxygen (DO),10.83,mg/L
Lake Ontario,918,43.286,-79.794,2023-04-18,Total suspended solids,3.7,mg/L
Lake Huron,95,44.213,-83.371,2022-06-01,Chloride,11,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,Chloride,7.89,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,Dissolved oxygen (DO),10.93,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,pH,8.05,None
Lake Huron,95,44.213,-83.371,2022-06-01,Chloride,7.82,mg/L
Lake Huron,95,44.213,-83.371,2022-06-01,Dissolved oxygen (DO),9.74,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,Chloride,7.81,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,pH,8.39,None
Lake Huron,95,44.213,-83.371,2022-06-01,pH,8.11,None
Lake Huron,95,44.213,-83.371,2022-09-20,Dissolved oxygen (DO),9.46,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,Dissolved oxygen (DO),8.88,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,Dissolved oxygen (DO),11,mg/L
Lake Huron,95,44.213,-83.371,2022-06-01,Dissolved oxygen (DO),10.68,mg/L
Lake Huron,95,44.213,-83.371,2022-06-01,pH,8.34,None
Lake Huron,95,44.213,-83.371,2022-09-20,Chloride,7.54,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,Dissolved oxygen (DO),10.59,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,Chloride,7.49,mg/L
Lake Huron,95,44.213,-83.371,2022-06-01,pH,8.22,None
Lake Huron,95,44.213,-83.371,2022-09-20,Chloride,7.49,mg/L
Lake Huron,95,44.213,-83.371,2022-06-01,Chloride,9.18,mg/L
Lake Huron,95,44.213,-83.371,2022-06-01,Total suspended solids,0.8,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,pH,8.19,None
Lake Huron,95,44.213,-83.371,2022-09-20,Total suspended solids,0.6,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,pH,8.34,None
Lake Huron,95,44.213,-83.371,2022-06-01,Dissolved oxygen (DO),11.71,mg/L
Lake Huron,95,44.213,-83.371,2022-09-20,pH,8.03,None
Lake Huron,95,44.213,-83.371,2024-08-27,pH,8.45,None
Lake Huron,95,44.213,-83.371,2024-08-27,Chloride,7.74,mg/L
Lake Huron,95,44.213,-83.371,2024-08-27,Chloride,9.06,mg/L
Lake Huron,95,44.213,-83.371,2024-08-27,pH,8.37,None
Lake Huron,95,44.213,-83.371,2024-08-27,Dissolved oxygen (DO),8.87,mg/L
Lake Huron,95,44.213,-83.371,2024-08-27,Chloride,7.63,mg/L
Lake Huron,95,44.213,-83.371,2024-08-27,Total suspended solids,1,mg/L
Lake Huron,95,44.213,-83.371,2024-08-27,pH,8.39,None
Lake Huron,95,44.213,-83.371,2024-08-27,Dissolved oxygen (DO),8.83,mg/L
