MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,ActivityStartDate,Chloride,Dissolved oxygen (DO),"Temperature, water",Total suspended solids,Turbidity,pH,WQI,Rating,DataType
predicted,Lake Michigan,43.9,-86.5,2024-07-01,18.988,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-86.2,2024-07-01,18.989,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-85.9,2024-07-01,18.991,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-85.6,2024-07-01,18.991,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-85.3,2024-07-01,18.992,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-85.0,2024-07-01,18.99,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-84.7,2024-07-01,18.987,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,44.2,-88.0,2024-07-01,14.655,9.668,16.462,1.891,0.991,8.413,93.98,Good,Predicted
predicted,Lake Michigan,44.2,-87.7,2024-07-01,18.981,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,44.2,-87.4,2024-07-01,18.983,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Michigan,44.2,-87.1,2024-07-01,18.984,9.044,21.306,2.633,1.439,8.505,80.29,Good,Predicted
predicted,Lake Michigan,44.2,-86.8,2024-07-01,18.713,8.992,21.112,2.595,1.232,8.49,81.97,Good,Predicted
predicted,Lake Michigan,44.2,-86.5,2024-07-01,18.714,8.992,21.113,2.595,1.233,8.49,81.96,Good,Predicted
predicted,Lake Michigan,44.2,-86.2,2024-07-01,18.715,8.992,21.114,2.596,1.233,8.49,81.95,Good,Predicted
predicted,Lake Michigan,44.2,-85.9,2024-07-01,17.472,8.982,21.891,2.596,1.196,8.517,74.76,Fair,Predicted
predicted,Lake Michigan,44.2,-85.6,2024-07-01,17.468,8.982,21.892,2.596,1.196,8.517,74.75,Fair,Predicted
predicted,Lake Michigan,44.2,-85.3,2024-07-01,17.46,8.982,21.893,2.595,1.195,8.517,74.74,Fair,Predicted
predicted,Lake Michigan,44.2,-85.0,2024-07-01,17.446,8.982,21.896,2.594,1.194,8.517,74.72,Fair,Predicted
predicted,Lake Michigan,44.2,-84.7,2024-07-01,17.425,8.982,21.899,2.593,1.191,8.518,74.69,Fair,Predicted
predicted,Lake Michigan,44.5,-88.0,2024-07-01,8.029,10.459,11.119,0.593,0.249,8.278,94.94,Good,Predicted
predicted,Lake Michigan,44.5,-87.7,2024-07-01,8.139,10.453,11.169,0.594,0.25,8.277,94.94,Good,Predicted
predicted,Lake Michigan,44.5,-87.4,2024-07-01,12.528,10.056,13.914,1.243,0.653,8.33,94.88,Good,Predicted
predicted,Lake Michigan,44.5,-87.1,2024-07-01,16.151,9.678,16.913,1.802,0.969,8.382,94.01,Good,Predicted
predicted,Lake Michigan,44.5,-86.8,2024-07-01,16.187,9.672,16.958,1.811,0.974,8.383,94.0,Good,Predicted
predicted,Lake Michigan,44.5,-86.5,2024-07-01,16.233,9.664,17.015,1.823,0.981,8.385,93.98,Good,Predicted
predicted,Lake Michigan,44.5,-86.2,2024-07-01,16.389,9.355,19.734,2.022,1.032,8.445,93.19,Good,Predicted
predicted,Lake Michigan,44.5,-85.9,2024-07-01,17.422,8.982,21.898,2.591,1.191,8.518,74.7,Fair,Predicted
predicted,Lake Michigan,44.5,-85.6,2024-07-01,17.41,8.982,21.9,2.59,1.189,8.518,74.68,Fair,Predicted
predicted,Lake Michigan,44.5,-85.3,2024-07-01,17.394,8.982,21.903,2.588,1.187,8.518,74.65,Fair,Predicted
predicted,Lake Michigan,44.5,-85.0,2024-07-01,13.224,9.398,20.517,1.554,0.66,8.413,88.51,Good,Predicted
predicted,Lake Michigan,44.5,-84.7,2024-07-01,9.006,9.617,18.515,0.921,0.284,8.324,93.95,Good,Predicted
predicted,Lake Michigan,44.8,-88.0,2024-07-01,4.947,10.824,8.39,0.417,0.165,8.295,94.96,Good,Predicted
predicted,Lake Michigan,44.8,-87.7,2024-07-01,6.078,10.796,8.962,0.397,0.161,8.229,94.96,Good,Predicted
predicted,Lake Michigan,44.8,-87.4,2024-07-01,6.166,10.798,8.971,0.394,0.16,8.227,94.96,Good,Predicted
predicted,Lake Michigan,44.8,-87.1,2024-07-01,6.266,10.799,8.981,0.39,0.16,8.225,94.96,Good,Predicted
predicted,Lake Michigan,44.8,-86.8,2024-07-01,7.346,10.927,8.455,0.329,0.15,8.187,94.97,Good,Predicted
predicted,Lake Michigan,44.8,-86.5,2024-07-01,7.408,10.931,8.447,0.327,0.15,8.185,94.97,Good,Predicted
predicted,Lake Michigan,44.8,-86.2,2024-07-01,8.501,10.899,9.323,0.346,0.148,8.174,94.97,Good,Predicted
predicted,Lake Michigan,44.8,-85.9,2024-07-01,8.494,10.898,9.343,0.347,0.148,8.174,94.97,Good,Predicted
predicted,Lake Michigan,44.8,-85.6,2024-07-01,8.482,10.896,9.37,0.348,0.148,8.175,94.97,Good,Predicted
predicted,Lake Michigan,44.8,-85.3,2024-07-01,8.587,10.801,10.38,0.331,0.146,8.181,94.97,Good,Predicted
predicted,Lake Michigan,44.8,-85.0,2024-07-01,8.555,10.801,10.415,0.332,0.146,8.181,94.97,Good,Predicted
predicted,Lake Michigan,44.8,-84.7,2024-07-01,8.148,10.336,13.466,0.519,0.187,8.22,94.95,Good,Predicted
predicted,Lake Michigan,45.1,-88.0,2024-07-01,3.318,10.881,7.894,0.439,0.185,8.309,94.96,Good,Predicted
predicted,Lake Michigan,45.1,-87.7,2024-07-01,4.884,10.824,8.38,0.419,0.165,8.296,94.96,Good,Predicted
predicted,Lake Michigan,45.1,-87.4,2024-07-01,4.999,10.65,9.23,0.435,0.165,8.288,94.96,Good,Predicted
predicted,Lake Michigan,45.1,-87.1,2024-07-01,6.14,10.795,8.973,0.395,0.161,8.228,94.96,Good,Predicted
predicted,Lake Michigan,45.1,-86.8,2024-07-01,6.272,10.797,8.986,0.391,0.16,8.226,94.96,Good,Predicted
predicted,Lake Michigan,45.1,-86.5,2024-07-01,7.36,10.926,8.46,0.33,0.15,8.187,94.97,Good,Predicted
predicted,Lake Michigan,45.1,-86.2,2024-07-01,7.441,10.93,8.45,0.327,0.15,8.185,94.97,Good,Predicted
predicted,Lake Michigan,45.1,-85.9,2024-07-01,8.078,10.952,8.74,0.395,0.182,8.144,94.96,Good,Predicted
predicted,Lake Michigan,45.1,-85.6,2024-07-01,8.513,10.903,9.277,0.344,0.148,8.173,94.97,Good,Predicted
predicted,Lake Michigan,45.1,-85.3,2024-07-01,8.498,10.903,9.3,0.345,0.148,8.173,94.97,Good,Predicted
predicted,Lake Michigan,45.1,-85.0,2024-07-01,8.477,10.901,9.331,0.346,0.148,8.174,94.97,Good,Predicted
predicted,Lake Michigan,45.1,-84.7,2024-07-01,8.451,10.899,9.374,0.349,0.148,8.174,94.97,Good,Predicted
predicted,Lake Michigan,45.4,-88.0,2024-07-01,1.601,10.869,8.242,0.52,0.266,8.326,94.95,Good,Predicted
predicted,Lake Michigan,45.4,-87.7,2024-07-01,3.26,10.881,7.892,0.44,0.185,8.31,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-87.4,2024-07-01,3.331,10.766,8.008,0.439,0.167,8.333,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-87.1,2024-07-01,4.925,10.649,9.219,0.437,0.165,8.29,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-86.8,2024-07-01,5.068,10.648,9.245,0.433,0.164,8.287,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-86.5,2024-07-01,6.162,10.837,8.564,0.41,0.158,8.239,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-86.2,2024-07-01,7.37,10.924,8.463,0.33,0.15,8.187,94.97,Good,Predicted
predicted,Lake Michigan,45.4,-85.9,2024-07-01,7.475,10.93,8.448,0.327,0.149,8.185,94.97,Good,Predicted
predicted,Lake Michigan,45.4,-85.6,2024-07-01,8.087,10.951,8.737,0.395,0.182,8.144,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-85.3,2024-07-01,8.073,10.953,8.735,0.395,0.182,8.144,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-85.0,2024-07-01,8.048,10.956,8.732,0.396,0.183,8.143,94.96,Good,Predicted
predicted,Lake Michigan,45.4,-84.7,2024-07-01,8.013,10.959,8.728,0.398,0.184,8.142,94.96,Good,Predicted
predicted,Lake Michigan,45.7,-88.0,2024-07-01,1.601,10.898,8.139,0.59,0.271,8.316,94.94,Good,Predicted
predicted,Lake Michigan,45.7,-87.7,2024-07-01,1.596,10.862,7.878,0.45,0.187,8.342,94.95,Good,Predicted
predicted,Lake Michigan,45.7,-87.4,2024-07-01,1.596,10.856,7.896,0.45,0.187,8.343,94.95,Good,Predicted
predicted,Lake Michigan,45.7,-87.1,2024-07-01,3.254,10.765,8.014,0.441,0.167,8.334,94.96,Good,Predicted
predicted,Lake Michigan,45.7,-86.8,2024-07-01,4.816,10.647,9.207,0.439,0.165,8.292,94.96,Good,Predicted
predicted,Lake Michigan,45.7,-86.5,2024-07-01,4.992,10.645,9.239,0.434,0.165,8.289,94.96,Good,Predicted
predicted,Lake Michigan,45.7,-86.2,2024-07-01,5.199,10.644,9.274,0.428,0.164,8.286,94.96,Good,Predicted
predicted,Lake Michigan,45.7,-85.9,2024-07-01,7.366,10.923,8.457,0.331,0.15,8.188,94.97,Good,Predicted
predicted,Lake Michigan,45.7,-85.6,2024-07-01,7.514,10.851,9.231,1.139,0.896,8.141,94.89,Good,Predicted
predicted,Lake Michigan,45.7,-85.3,2024-07-01,7.498,10.852,9.228,1.142,0.899,8.14,94.89,Good,Predicted
predicted,Lake Michigan,45.7,-85.0,2024-07-01,8.041,10.955,8.726,0.399,0.184,8.143,94.96,Good,Predicted
predicted,Lake Michigan,45.7,-84.7,2024-07-01,7.999,10.958,8.723,0.401,0.185,8.142,94.96,Good,Predicted
predicted,Lake Huron,43.0,-84.5,2024-07-01,18.964,9.046,21.288,2.625,1.435,8.505,80.46,Good,Predicted
predicted,Lake Huron,43.0,-84.2,2024-07-01,18.957,9.046,21.287,2.624,1.435,8.505,80.47,Good,Predicted
predicted,Lake Huron,43.0,-83.9,2024-07-01,14.978,8.948,20.902,1.63,0.797,8.414,83.89,Good,Predicted
predicted,Lake Huron,43.0,-83.6,2024-07-01,11.595,8.907,21.515,1.423,0.658,8.425,78.17,Good,Predicted
predicted,Lake Huron,43.0,-83.3,2024-07-01,9.865,8.839,21.36,0.875,0.302,8.37,79.5,Good,Predicted
predicted,Lake Huron,43.0,-83.0,2024-07-01,8.088,8.803,22.0,0.783,0.26,8.37,73.54,Fair,Predicted
predicted,Lake Huron,43.0,-82.7,2024-07-01,8.087,8.803,22.0,0.781,0.26,8.37,73.54,Fair,Predicted
predicted,Lake Huron,43.0,-82.4,2024-07-01,8.087,8.804,22.0,0.78,0.26,8.37,73.55,Fair,Predicted
predicted,Lake Huron,43.0,-82.1,2024-07-01,9.367,8.767,22.185,1.405,0.524,8.403,71.72,Fair,Predicted
predicted,Lake Huron,43.0,-81.8,2024-07-01,9.431,8.765,22.195,1.434,0.536,8.405,71.63,Fair,Predicted
predicted,Lake Huron,43.0,-81.5,2024-07-01,10.757,8.007,22.394,1.556,0.629,8.309,68.35,Fair,Predicted
predicted,Lake Huron,43.0,-81.2,2024-07-01,12.121,8.576,22.363,2.341,1.052,8.446,69.65,Fair,Predicted
predicted,Lake Huron,43.0,-80.9,2024-07-01,15.151,7.721,21.863,2.182,0.948,8.368,72.49,Fair,Predicted
predicted,Lake Huron,43.0,-80.6,2024-07-01,15.583,8.516,21.701,1.617,0.642,8.433,75.63,Good,Predicted
predicted,Lake Huron,43.0,-80.3,2024-07-01,15.918,8.615,22.289,1.23,0.449,8.449,70.49,Fair,Predicted
predicted,Lake Huron,43.0,-80.0,2024-07-01,16.218,8.426,22.697,1.147,0.394,8.428,66.42,Fair,Predicted
predicted,Lake Huron,43.0,-79.7,2024-07-01,18.366,8.188,22.3,1.56,0.627,8.365,69.54,Fair,Predicted
predicted,Lake Huron,43.0,-79.4,2024-07-01,18.57,8.306,22.299,1.271,0.552,8.376,69.8,Fair,Predicted
predicted,Lake Huron,43.0,-79.1,2024-07-01,16.672,8.42,24.141,0.951,0.32,8.44,53.29,Fair,Predicted
predicted,Lake Huron,43.3,-84.5,2024-07-01,18.97,9.045,21.291,2.626,1.436,8.505,80.43,Good,Predicted
predicted,Lake Huron,43.3,-84.2,2024-07-01,18.962,9.046,21.289,2.625,1.435,8.505,80.45,Good,Predicted
predicted,Lake Huron,43.3,-83.9,2024-07-01,18.952,9.046,21.288,2.624,1.435,8.505,80.46,Good,Predicted
predicted,Lake Huron,43.3,-83.6,2024-07-01,16.69,9.046,21.094,2.176,1.158,8.47,82.29,Good,Predicted
predicted,Lake Huron,43.3,-83.3,2024-07-01,11.651,8.91,21.508,1.433,0.664,8.426,78.24,Good,Predicted
predicted,Lake Huron,43.3,-83.0,2024-07-01,8.102,8.815,22.096,0.746,0.232,8.372,72.69,Fair,Predicted
predicted,Lake Huron,43.3,-82.7,2024-07-01,8.046,9.146,22.0,0.706,0.222,8.345,74.24,Fair,Predicted
predicted,Lake Huron,43.3,-82.4,2024-07-01,8.087,8.805,22.0,0.781,0.26,8.37,73.55,Fair,Predicted
predicted,Lake Huron,43.3,-82.1,2024-07-01,8.085,8.835,21.903,0.721,0.291,8.36,74.5,Fair,Predicted
predicted,Lake Huron,43.3,-81.8,2024-07-01,8.084,8.836,21.899,0.717,0.292,8.36,74.54,Fair,Predicted
predicted,Lake Huron,43.3,-81.5,2024-07-01,8.023,9.199,21.802,0.506,0.236,8.329,76.2,Good,Predicted
predicted,Lake Huron,43.3,-81.2,2024-07-01,8.024,9.193,21.8,0.506,0.236,8.329,76.2,Good,Predicted
predicted,Lake Huron,43.3,-80.9,2024-07-01,9.456,8.855,21.513,0.811,0.344,8.379,78.13,Good,Predicted
predicted,Lake Huron,43.3,-80.6,2024-07-01,17.447,8.806,22.004,1.215,0.479,8.406,73.48,Fair,Predicted
predicted,Lake Huron,43.3,-80.3,2024-07-01,20.66,9.495,21.613,1.052,0.418,8.355,78.53,Good,Predicted
predicted,Lake Huron,43.3,-80.0,2024-07-01,22.727,9.446,21.605,1.241,0.584,8.332,78.49,Good,Predicted
predicted,Lake Huron,43.3,-79.7,2024-07-01,22.097,9.674,22.567,0.801,0.375,8.375,69.95,Fair,Predicted
predicted,Lake Huron,43.3,-79.4,2024-07-01,23.155,10.126,21.824,0.84,0.39,8.359,77.6,Good,Predicted
predicted,Lake Huron,43.3,-79.1,2024-07-01,23.142,10.129,21.832,0.841,0.39,8.36,77.53,Good,Predicted
predicted,Lake Huron,43.6,-84.5,2024-07-01,18.977,9.045,21.297,2.629,1.437,8.505,80.37,Good,Predicted
predicted,Lake Huron,43.6,-84.2,2024-07-01,18.968,9.045,21.295,2.628,1.436,8.505,80.39,Good,Predicted
predicted,Lake Huron,43.6,-83.9,2024-07-01,18.957,9.046,21.293,2.627,1.436,8.505,80.41,Good,Predicted
predicted,Lake Huron,43.6,-83.6,2024-07-01,18.944,9.046,21.292,2.626,1.435,8.505,80.42,Good,Predicted
predicted,Lake Huron,43.6,-83.3,2024-07-01,18.933,9.046,21.291,2.625,1.435,8.505,80.43,Good,Predicted
predicted,Lake Huron,43.6,-83.0,2024-07-01,10.078,8.915,21.22,0.916,0.302,8.384,80.95,Good,Predicted
predicted,Lake Huron,43.6,-82.7,2024-07-01,8.131,9.23,21.908,0.738,0.217,8.357,75.26,Good,Predicted
predicted,Lake Huron,43.6,-82.4,2024-07-01,8.054,9.256,22.005,0.621,0.194,8.341,74.42,Fair,Predicted
predicted,Lake Huron,43.6,-82.1,2024-07-01,8.02,9.224,21.702,0.421,0.184,8.317,77.19,Good,Predicted
predicted,Lake Huron,43.6,-81.8,2024-07-01,8.019,9.249,21.699,0.439,0.217,8.322,77.26,Good,Predicted
predicted,Lake Huron,43.6,-81.5,2024-07-01,8.014,9.247,21.794,0.44,0.225,8.338,76.38,Good,Predicted
predicted,Lake Huron,43.6,-81.2,2024-07-01,8.045,8.912,21.698,0.421,0.222,8.356,76.58,Good,Predicted
predicted,Lake Huron,43.6,-80.9,2024-07-01,8.045,8.912,21.699,0.421,0.222,8.356,76.57,Good,Predicted
predicted,Lake Huron,43.6,-80.6,2024-07-01,14.25,9.373,21.406,0.617,0.302,8.305,80.24,Good,Predicted
predicted,Lake Huron,43.6,-80.3,2024-07-01,23.177,10.138,21.749,0.839,0.388,8.354,78.32,Good,Predicted
predicted,Lake Huron,43.6,-80.0,2024-07-01,23.171,10.141,21.746,0.84,0.388,8.354,78.34,Good,Predicted
predicted,Lake Huron,43.6,-79.7,2024-07-01,23.163,10.145,21.745,0.84,0.389,8.355,78.35,Good,Predicted
predicted,Lake Huron,43.6,-79.4,2024-07-01,23.031,10.304,21.649,0.763,0.365,8.358,79.27,Good,Predicted
predicted,Lake Huron,43.6,-79.1,2024-07-01,23.14,10.438,21.561,0.838,0.375,8.4,80.1,Good,Predicted
predicted,Lake Huron,43.9,-84.5,2024-07-01,18.983,9.044,21.305,2.633,1.439,8.505,80.3,Good,Predicted
predicted,Lake Huron,43.9,-84.2,2024-07-01,18.974,9.045,21.304,2.632,1.438,8.506,80.31,Good,Predicted
predicted,Lake Huron,43.9,-83.9,2024-07-01,18.962,9.045,21.303,2.631,1.438,8.506,80.32,Good,Predicted
predicted,Lake Huron,43.9,-83.6,2024-07-01,17.28,9.095,21.103,2.512,1.185,8.499,82.29,Good,Predicted
predicted,Lake Huron,43.9,-83.3,2024-07-01,13.099,8.964,21.499,1.785,0.794,8.462,78.41,Good,Predicted
predicted,Lake Huron,43.9,-83.0,2024-07-01,8.237,8.881,21.897,0.66,0.218,8.386,74.66,Fair,Predicted
predicted,Lake Huron,43.9,-82.7,2024-07-01,8.238,8.882,21.896,0.663,0.218,8.386,74.67,Fair,Predicted
predicted,Lake Huron,43.9,-82.4,2024-07-01,8.169,9.263,21.797,0.6,0.188,8.352,76.37,Good,Predicted
predicted,Lake Huron,43.9,-82.1,2024-07-01,8.015,9.28,21.895,0.379,0.15,8.346,75.51,Good,Predicted
predicted,Lake Huron,43.9,-81.8,2024-07-01,8.001,9.259,21.7,0.339,0.179,8.331,77.28,Good,Predicted
predicted,Lake Huron,43.9,-81.5,2024-07-01,8.002,9.251,21.698,0.338,0.179,8.332,77.29,Good,Predicted
predicted,Lake Huron,43.9,-81.2,2024-07-01,7.973,9.214,21.417,0.301,0.184,8.339,79.83,Good,Predicted
predicted,Lake Huron,43.9,-80.9,2024-07-01,7.989,8.949,21.507,0.32,0.18,8.36,78.42,Good,Predicted
predicted,Lake Huron,43.9,-80.6,2024-07-01,7.947,9.325,19.775,0.32,0.186,8.305,93.28,Good,Predicted
predicted,Lake Huron,43.9,-80.3,2024-07-01,17.317,10.21,19.192,0.606,0.281,8.255,94.94,Good,Predicted
predicted,Lake Huron,43.9,-80.0,2024-07-01,20.462,10.588,19.153,0.669,0.316,8.268,94.93,Good,Predicted
predicted,Lake Huron,43.9,-79.7,2024-07-01,23.046,10.318,21.597,0.764,0.365,8.357,79.76,Good,Predicted
predicted,Lake Huron,43.9,-79.4,2024-07-01,23.043,10.326,21.594,0.763,0.365,8.358,79.79,Good,Predicted
predicted,Lake Huron,43.9,-79.1,2024-07-01,22.874,10.617,21.696,0.799,0.393,8.381,78.82,Good,Predicted
predicted,Lake Huron,44.2,-84.5,2024-07-01,17.407,8.981,21.902,2.591,1.189,8.518,74.66,Fair,Predicted
predicted,Lake Huron,44.2,-84.2,2024-07-01,17.371,8.981,21.907,2.588,1.185,8.518,74.61,Fair,Predicted
predicted,Lake Huron,44.2,-83.9,2024-07-01,12.703,9.286,21.103,1.936,0.726,8.457,82.76,Good,Predicted
predicted,Lake Huron,44.2,-83.6,2024-07-01,9.005,9.618,18.519,0.921,0.284,8.324,93.95,Good,Predicted
predicted,Lake Huron,44.2,-83.3,2024-07-01,8.167,9.646,18.406,0.601,0.198,8.297,94.05,Good,Predicted
predicted,Lake Huron,44.2,-83.0,2024-07-01,8.068,8.864,21.798,0.618,0.206,8.37,75.54,Good,Predicted
predicted,Lake Huron,44.2,-82.7,2024-07-01,8.122,8.863,21.601,0.6,0.202,8.372,77.35,Good,Predicted
predicted,Lake Huron,44.2,-82.4,2024-07-01,7.872,9.955,14.54,0.501,0.158,8.249,94.84,Good,Predicted
predicted,Lake Huron,44.2,-82.1,2024-07-01,7.648,10.316,14.38,0.26,0.124,8.223,94.97,Good,Predicted
predicted,Lake Huron,44.2,-81.8,2024-07-01,7.786,9.801,17.724,0.259,0.138,8.294,94.48,Good,Predicted
predicted,Lake Huron,44.2,-81.5,2024-07-01,7.785,9.798,17.739,0.259,0.138,8.294,94.47,Good,Predicted
predicted,Lake Huron,44.2,-81.2,2024-07-01,7.742,9.818,17.497,0.241,0.136,8.295,94.52,Good,Predicted
predicted,Lake Huron,44.2,-80.9,2024-07-01,7.639,10.255,14.668,0.221,0.122,8.231,94.98,Good,Predicted
predicted,Lake Huron,44.2,-80.6,2024-07-01,7.71,10.215,13.752,0.18,0.116,8.184,94.98,Good,Predicted
predicted,Lake Huron,44.2,-80.3,2024-07-01,8.225,10.489,12.589,0.236,0.135,8.117,94.98,Good,Predicted
predicted,Lake Huron,44.2,-80.0,2024-07-01,11.13,10.81,12.3,0.368,0.164,8.085,94.96,Good,Predicted
predicted,Lake Huron,44.2,-79.7,2024-07-01,14.327,10.723,14.725,0.493,0.226,8.139,94.95,Good,Predicted
predicted,Lake Huron,44.2,-79.4,2024-07-01,17.67,10.783,17.488,0.639,0.276,8.217,94.94,Good,Predicted
predicted,Lake Huron,44.2,-79.1,2024-07-01,20.211,10.898,19.22,0.701,0.344,8.293,94.93,Good,Predicted
predicted,Lake Huron,44.5,-84.5,2024-07-01,9.002,9.617,18.508,0.921,0.284,8.324,93.95,Good,Predicted
predicted,Lake Huron,44.5,-84.2,2024-07-01,8.995,9.619,18.493,0.92,0.284,8.323,93.96,Good,Predicted
predicted,Lake Huron,44.5,-83.9,2024-07-01,8.191,10.004,16.072,0.7,0.232,8.255,94.93,Good,Predicted
predicted,Lake Huron,44.5,-83.6,2024-07-01,8.189,10.006,16.056,0.698,0.232,8.255,94.93,Good,Predicted
predicted,Lake Huron,44.5,-83.3,2024-07-01,8.186,10.008,16.04,0.697,0.231,8.255,94.93,Good,Predicted
predicted,Lake Huron,44.5,-83.0,2024-07-01,7.84,9.645,17.019,0.597,0.198,8.271,94.05,Good,Predicted
predicted,Lake Huron,44.5,-82.7,2024-07-01,7.561,10.292,13.561,0.3,0.114,8.204,94.97,Good,Predicted
predicted,Lake Huron,44.5,-82.4,2024-07-01,7.587,10.324,13.962,0.222,0.115,8.195,94.98,Good,Predicted
predicted,Lake Huron,44.5,-82.1,2024-07-01,7.58,10.317,13.982,0.24,0.116,8.193,94.98,Good,Predicted
predicted,Lake Huron,44.5,-81.8,2024-07-01,7.636,10.305,13.91,0.2,0.126,8.229,94.98,Good,Predicted
predicted,Lake Huron,44.5,-81.5,2024-07-01,7.676,9.823,17.1,0.221,0.128,8.266,94.54,Good,Predicted
predicted,Lake Huron,44.5,-81.2,2024-07-01,7.64,10.247,14.698,0.221,0.122,8.231,94.98,Good,Predicted
predicted,Lake Huron,44.5,-80.9,2024-07-01,7.709,10.202,13.798,0.18,0.116,8.187,94.98,Good,Predicted
predicted,Lake Huron,44.5,-80.6,2024-07-01,7.668,10.641,11.018,0.159,0.106,8.112,94.98,Good,Predicted
predicted,Lake Huron,44.5,-80.3,2024-07-01,8.198,10.89,10.016,0.218,0.126,8.048,94.98,Good,Predicted
predicted,Lake Huron,44.5,-80.0,2024-07-01,8.221,10.884,10.086,0.221,0.127,8.047,94.98,Good,Predicted
predicted,Lake Huron,44.5,-79.7,2024-07-01,8.241,10.878,10.146,0.223,0.128,8.046,94.98,Good,Predicted
predicted,Lake Huron,44.5,-79.4,2024-07-01,8.258,10.875,10.19,0.225,0.129,8.046,94.98,Good,Predicted
predicted,Lake Huron,44.5,-79.1,2024-07-01,14.109,10.748,14.983,0.411,0.23,8.175,94.96,Good,Predicted
predicted,Lake Huron,44.8,-84.5,2024-07-01,8.069,10.325,14.424,0.615,0.212,8.227,94.94,Good,Predicted
predicted,Lake Huron,44.8,-84.2,2024-07-01,7.84,9.979,15.545,0.651,0.208,8.261,94.88,Good,Predicted
predicted,Lake Huron,44.8,-83.9,2024-07-01,7.838,9.983,15.52,0.649,0.208,8.26,94.89,Good,Predicted
predicted,Lake Huron,44.8,-83.6,2024-07-01,7.722,10.238,15.152,0.498,0.181,8.225,94.95,Good,Predicted
predicted,Lake Huron,44.8,-83.3,2024-07-01,7.665,10.28,13.597,0.444,0.172,8.195,94.96,Good,Predicted
predicted,Lake Huron,44.8,-83.0,2024-07-01,7.661,10.289,13.549,0.438,0.171,8.193,94.96,Good,Predicted
predicted,Lake Huron,44.8,-82.7,2024-07-01,7.494,10.559,11.479,0.17,0.116,8.151,94.98,Good,Predicted
predicted,Lake Huron,44.8,-82.4,2024-07-01,7.54,10.193,13.18,0.17,0.112,8.185,94.98,Good,Predicted
predicted,Lake Huron,44.8,-82.1,2024-07-01,7.521,10.574,10.365,0.179,0.106,8.157,94.98,Good,Predicted
predicted,Lake Huron,44.8,-81.8,2024-07-01,7.59,10.192,13.197,0.18,0.134,8.208,94.98,Good,Predicted
predicted,Lake Huron,44.8,-81.5,2024-07-01,7.676,9.709,16.558,0.181,0.137,8.259,94.25,Good,Predicted
predicted,Lake Huron,44.8,-81.2,2024-07-01,7.663,10.109,14.741,0.201,0.127,8.213,94.98,Good,Predicted
predicted,Lake Huron,44.8,-80.9,2024-07-01,7.66,10.395,12.416,0.16,0.121,8.164,94.98,Good,Predicted
predicted,Lake Huron,44.8,-80.6,2024-07-01,8.188,10.897,9.933,0.216,0.125,8.048,94.98,Good,Predicted
predicted,Lake Huron,44.8,-80.3,2024-07-01,8.213,10.889,10.013,0.219,0.126,8.047,94.98,Good,Predicted
predicted,Lake Huron,44.8,-80.0,2024-07-01,8.246,10.842,10.173,0.203,0.127,8.047,94.98,Good,Predicted
predicted,Lake Huron,44.8,-79.7,2024-07-01,8.262,10.839,10.22,0.206,0.128,8.047,94.98,Good,Predicted
predicted,Lake Huron,44.8,-79.4,2024-07-01,8.274,10.837,10.253,0.208,0.129,8.046,94.98,Good,Predicted
predicted,Lake Huron,44.8,-79.1,2024-07-01,8.281,10.836,10.272,0.209,0.129,8.046,94.98,Good,Predicted
predicted,Lake Huron,45.1,-84.5,2024-07-01,8.538,10.867,8.964,0.312,0.142,8.153,94.97,Good,Predicted
predicted,Lake Huron,45.1,-84.2,2024-07-01,7.857,10.943,9.225,0.285,0.137,8.145,94.97,Good,Predicted
predicted,Lake Huron,45.1,-83.9,2024-07-01,7.43,10.839,10.923,0.268,0.131,8.151,94.97,Good,Predicted
predicted,Lake Huron,45.1,-83.6,2024-07-01,7.46,10.81,10.13,0.258,0.125,8.144,94.97,Good,Predicted
predicted,Lake Huron,45.1,-83.3,2024-07-01,7.46,10.807,10.168,0.256,0.125,8.144,94.97,Good,Predicted
predicted,Lake Huron,45.1,-83.0,2024-07-01,7.51,10.519,11.909,0.271,0.116,8.181,94.97,Good,Predicted
