MonitoringLocationName,MonitoringLocationID,ActivityType,ActivityMediaName,ActivityStartDate,CharacteristicName,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType
Lake Huron,9,Sample-Routine,Surface Water,2022-09-20,Chloride,Dissolved,7.72,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2022-09-20,Dissolved oxygen (DO),,10.17,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,11.88,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,pH,,8.49,None,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,10.9,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,pH,,8.02,None,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,7.86,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,7.75,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,8.81,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,7.99,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,10.93,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,10.71,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,pH,,8.38,None,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,pH,,8.05,None,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,pH,,8.13,None,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,pH,,8.36,None,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,8,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,7.8,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,10.86,mg/L,Actual
Lake Huron,9,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,7.78,mg/L,Actual
Lake Ontario,30,Sample-Routine,Surface Water,2022-04-21,Chloride,Dissolved,23.6,mg/L,Actual
Lake Ontario,30,Sample-Routine,Surface Water,2022-04-21,Dissolved oxygen (DO),,11.53,mg/L,Actual
Lake Ontario,30,Sample-Routine,Surface Water,2022-04-21,pH,,8.21,None,Actual
Lake Ontario,32,Sample-Routine,Surface Water,2022-04-21,Chloride,Dissolved,23.4,mg/L,Actual
Lake Ontario,32,Sample-Routine,Surface Water,2022-04-21,pH,,8.17,None,Actual
Lake Ontario,32,Sample-Routine,Surface Water,2022-04-21,Dissolved oxygen (DO),,11.57,mg/L,Actual
Lake Huron,58,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.29,mg/L,Actual
Lake Huron,58,Sample-Routine,Surface Water,2022-09-16,pH,,8.36,None,Actual
Lake Huron,58,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,7.35,mg/L,Actual
Lake Huron,58,Sample-Routine,Surface Water,2024-09-06,Chloride,Dissolved,6.16,mg/L,Actual
Lake Huron,58,Sample-Routine,Surface Water,2024-09-06,Dissolved oxygen (DO),,9.33,mg/L,Actual
Lake Huron,58,Sample-Routine,Surface Water,2024-09-06,pH,,8.18,None,Actual
Lake Superior,127,Sample-Routine,Surface Water,2024-06-15,Dissolved oxygen (DO),,11.23,mg/L,Actual
Lake Superior,127,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.6,mg/L,Actual
Lake Superior,127,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,9.52,mg/L,Actual
Lake Superior,127,Sample-Routine,Surface Water,2024-09-16,pH,,7.87,None,Actual
Lake Superior,127,Sample-Routine,Surface Water,2024-06-15,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,127,Sample-Routine,Surface Water,2024-06-15,pH,,8.29,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,9.22,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.49,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.62,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,pH,,7.99,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,pH,,8.34,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,pH,,8.19,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.46,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,11.31,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.41,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,pH,,7.88,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.49,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,11.21,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.47,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,10.9,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,9,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,pH,,7.91,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,pH,,8.06,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,10.19,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,pH,,7.99,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.76,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.45,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,pH,,7.99,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.46,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.51,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.33,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,pH,,7.89,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.53,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.43,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,pH,,7.99,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.46,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,pH,,8.33,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.49,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.45,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.86,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.87,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.9,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.23,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,pH,,7.97,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,pH,,7.97,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,pH,,8.07,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.34,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,pH,,8.02,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,pH,,8.23,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.8,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.85,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.86,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.3,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,pH,,8.25,None,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.31,mg/L,Actual
Georgian Bay,17,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.88,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,pH,,8.59,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,Dissolved oxygen (DO),,8.54,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,pH,,8.58,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,Dissolved oxygen (DO),,8.59,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,Chloride,Dissolved,14.9,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,pH,,8.58,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,Dissolved oxygen (DO),,8.41,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,Chloride,Dissolved,14.9,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2022-08-17,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,pH,,8.21,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.51,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,pH,,8.19,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,14.7,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,pH,,8.26,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,pH,,8.27,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.77,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.12,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,14.7,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.34,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,pH,,7.75,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,1.21,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,8.47,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,3.36,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,14.5,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,pH,,8.38,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,pH,,7.53,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,pH,,8.39,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,8.64,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,pH,,7.54,None,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,0.57,mg/L,Actual
Lake Erie,944,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,14.9,mg/L,Actual
Lake Superior,185,Sample-Routine,Surface Water,2024-06-12,pH,,8.31,None,Actual
Lake Superior,185,Sample-Routine,Surface Water,2024-09-18,Chloride,Dissolved,1.64,mg/L,Actual
Lake Superior,185,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,185,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,10.7,mg/L,Actual
Lake Superior,185,Sample-Routine,Surface Water,2024-09-18,pH,,7.95,None,Actual
Lake Superior,185,Sample-Routine,Surface Water,2024-09-18,Dissolved oxygen (DO),,9.56,mg/L,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.58,mg/L,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2022-09-13,pH,,8.29,None,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2022-06-05,pH,,8.08,None,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.52,mg/L,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,9.26,mg/L,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,11.04,mg/L,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2024-09-10,pH,,8.08,None,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2024-09-10,Dissolved oxygen (DO),,9.68,mg/L,Actual
Georgian Bay,15,Sample-Routine,Surface Water,2024-09-10,Chloride,Dissolved,8.11,mg/L,Actual
Lake Ontario,53,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,22.2,mg/L,Actual
Lake Ontario,53,Sample-Routine,Surface Water,2022-04-24,pH,,8.19,None,Actual
Lake Ontario,53,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.54,mg/L,Actual
Lake Ontario,53,Sample-Routine,Surface Water,2023-04-15,Dissolved oxygen (DO),,11.25,mg/L,Actual
Lake Ontario,53,Sample-Routine,Surface Water,2023-04-15,pH,,8.17,None,Actual
Lake Ontario,53,Sample-Routine,Surface Water,2023-04-15,Chloride,Dissolved,21.3,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.54,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,10.01,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-09-17,Dissolved oxygen (DO),,9.02,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-06-02,pH,,8.25,None,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-09-17,pH,,8.47,None,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,10.87,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-06-02,pH,,8.27,None,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-09-17,Dissolved oxygen (DO),,9.09,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-09-17,Chloride,Dissolved,8.23,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-09-17,Chloride,Dissolved,8.11,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.71,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2022-09-17,pH,,8.47,None,Actual
Lake Huron,36,Sample-Routine,Surface Water,2024-09-04,Dissolved oxygen (DO),,9.27,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2024-09-04,pH,,8.45,None,Actual
Lake Huron,36,Sample-Routine,Surface Water,2024-09-04,Dissolved oxygen (DO),,9.38,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2024-09-04,Chloride,Dissolved,7.68,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2024-09-04,Chloride,Dissolved,7.74,mg/L,Actual
Lake Huron,36,Sample-Routine,Surface Water,2024-09-04,pH,,8.45,None,Actual
Lake Ontario,65,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.87,mg/L,Actual
Lake Ontario,65,Sample-Routine,Surface Water,2022-04-24,pH,,8.2,None,Actual
Lake Ontario,65,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,22.8,mg/L,Actual
Lake Ontario,65,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,11.22,mg/L,Actual
Lake Ontario,65,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,65,Sample-Routine,Surface Water,2023-04-16,pH,,8.21,None,Actual
Lake Erie,959,Sample-Routine,Surface Water,2022-08-18,Chloride,Dissolved,15.3,mg/L,Actual
Lake Erie,959,Sample-Routine,Surface Water,2022-08-18,pH,,8.72,None,Actual
Lake Erie,959,Sample-Routine,Surface Water,2022-08-18,Dissolved oxygen (DO),,9.23,mg/L,Actual
Lake Erie,959,Sample-Routine,Surface Water,2023-05-17,Chloride,Dissolved,14.6,mg/L,Actual
Lake Erie,959,Sample-Routine,Surface Water,2023-05-17,Dissolved oxygen (DO),,10.66,mg/L,Actual
Lake Erie,959,Sample-Routine,Surface Water,2023-05-17,pH,,8.21,None,Actual
Lake Erie,959,Sample-Routine,Surface Water,2024-08-16,Chloride,Dissolved,13.7,mg/L,Actual
Lake Erie,959,Sample-Routine,Surface Water,2024-08-16,Dissolved oxygen (DO),,9.82,mg/L,Actual
Lake Erie,959,Sample-Routine,Surface Water,2024-08-16,pH,,8.77,None,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2022-09-14,pH,,8.34,None,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,10.73,mg/L,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2022-06-05,pH,,8.1,None,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.44,mg/L,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,9.18,mg/L,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.3,mg/L,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2024-09-07,pH,,8.21,None,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2024-09-07,Dissolved oxygen (DO),,9.31,mg/L,Actual
Georgian Bay,24,Sample-Routine,Surface Water,2024-09-07,Chloride,Dissolved,7.78,mg/L,Actual
Lake Erie,964,Sample-Routine,Surface Water,2022-08-19,pH,,8.47,None,Actual
Lake Erie,964,Sample-Routine,Surface Water,2022-08-19,Dissolved oxygen (DO),,8.42,mg/L,Actual
Lake Erie,964,Sample-Routine,Surface Water,2022-08-19,Chloride,Dissolved,16.7,mg/L,Actual
Lake Erie,964,Sample-Routine,Surface Water,2023-05-18,pH,,8.44,None,Actual
Lake Erie,964,Sample-Routine,Surface Water,2023-05-18,Chloride,Dissolved,19.1,mg/L,Actual
Lake Erie,964,Sample-Routine,Surface Water,2023-05-18,Dissolved oxygen (DO),,10.61,mg/L,Actual
Lake Erie,964,Sample-Routine,Surface Water,2024-08-15,pH,,8.16,None,Actual
Lake Erie,964,Sample-Routine,Surface Water,2024-08-15,Dissolved oxygen (DO),,7.92,mg/L,Actual
Lake Erie,964,Sample-Routine,Surface Water,2024-08-15,Chloride,Dissolved,16.1,mg/L,Actual
Lake Ontario,1001,Sample-Routine,Surface Water,2022-04-27,Chloride,Dissolved,123,mg/L,Actual
Lake Ontario,1001,Sample-Routine,Surface Water,2022-04-27,Dissolved oxygen (DO),,11.24,mg/L,Actual
Lake Ontario,1001,Sample-Routine,Surface Water,2022-04-27,pH,,8.37,None,Actual
Lake Ontario,1001,Sample-Routine,Surface Water,2023-04-18,pH,,8.24,None,Actual
Lake Ontario,1001,Sample-Routine,Surface Water,2023-04-18,Chloride,Dissolved,119,mg/L,Actual
Lake Ontario,1001,Sample-Routine,Surface Water,2023-04-18,Dissolved oxygen (DO),,10.74,mg/L,Actual
Lake Superior,138,Sample-Routine,Surface Water,2024-06-14,Chloride,Dissolved,1.79,mg/L,Actual
Lake Superior,138,Sample-Routine,Surface Water,2024-09-21,pH,,7.93,None,Actual
Lake Superior,138,Sample-Routine,Surface Water,2024-06-14,pH,,8.19,None,Actual
Lake Superior,138,Sample-Routine,Surface Water,2024-09-21,Chloride,Dissolved,1.7,mg/L,Actual
Lake Superior,138,Sample-Routine,Surface Water,2024-06-14,Dissolved oxygen (DO),,11.22,mg/L,Actual
Lake Superior,138,Sample-Routine,Surface Water,2024-09-21,Dissolved oxygen (DO),,9.56,mg/L,Actual
Lake Ontario,909,Sample-Routine,Surface Water,2022-04-27,Dissolved oxygen (DO),,11.09,mg/L,Actual
Lake Ontario,909,Sample-Routine,Surface Water,2022-04-27,pH,,8.4,None,Actual
Lake Ontario,909,Sample-Routine,Surface Water,2022-04-27,Chloride,Dissolved,123,mg/L,Actual
Lake Ontario,909,Sample-Routine,Surface Water,2023-04-18,Dissolved oxygen (DO),,10.46,mg/L,Actual
Lake Ontario,909,Sample-Routine,Surface Water,2023-04-18,Chloride,Dissolved,121,mg/L,Actual
Lake Ontario,909,Sample-Routine,Surface Water,2023-04-18,pH,,8.14,None,Actual
Lake Huron,56,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.6,mg/L,Actual
Lake Huron,56,Sample-Routine,Surface Water,2022-09-16,pH,,8.36,None,Actual
Lake Huron,56,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,7.77,mg/L,Actual
Lake Huron,56,Sample-Routine,Surface Water,2024-09-04,Chloride,Dissolved,8.44,mg/L,Actual
Lake Huron,56,Sample-Routine,Surface Water,2024-09-04,pH,,8.43,None,Actual
Lake Huron,56,Sample-Routine,Surface Water,2024-09-04,Dissolved oxygen (DO),,9.35,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2022-08-20,Chloride,Dissolved,14.1,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2022-08-20,pH,,8.86,None,Actual
Lake Erie,972,Sample-Routine,Surface Water,2022-08-20,Dissolved oxygen (DO),,9.74,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2023-05-16,Chloride,Dissolved,12.7,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2023-05-16,Dissolved oxygen (DO),,10.22,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2023-05-16,pH,,8.32,None,Actual
Lake Erie,972,Sample-Routine,Surface Water,2024-04-17,Chloride,Dissolved,20.3,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2024-08-14,Chloride,Dissolved,10.8,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2024-08-14,pH,,8.61,None,Actual
Lake Erie,972,Sample-Routine,Surface Water,2024-04-17,Chloride,Dissolved,19.9,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2024-08-14,Dissolved oxygen (DO),,8.65,mg/L,Actual
Lake Erie,972,Sample-Routine,Surface Water,2024-04-17,Chloride,Dissolved,20.8,mg/L,Actual
Lake Huron,87,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,8.99,mg/L,Actual
Lake Huron,87,Sample-Routine,Surface Water,2022-06-04,pH,,8.08,None,Actual
Lake Huron,87,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,5.96,mg/L,Actual
Lake Huron,87,Sample-Routine,Surface Water,2022-06-04,Chloride,Dissolved,5.89,mg/L,Actual
Lake Huron,87,Sample-Routine,Surface Water,2022-06-04,Dissolved oxygen (DO),,11.32,mg/L,Actual
Lake Huron,87,Sample-Routine,Surface Water,2022-09-15,pH,,8.35,None,Actual
Lake Huron,87,Sample-Routine,Surface Water,2024-09-06,Chloride,Dissolved,6.37,mg/L,Actual
Lake Huron,87,Sample-Routine,Surface Water,2024-09-06,pH,,7.93,None,Actual
Lake Huron,87,Sample-Routine,Surface Water,2024-09-06,Dissolved oxygen (DO),,9.03,mg/L,Actual
Lake Superior,2,Sample-Routine,Surface Water,2024-06-08,Dissolved oxygen (DO),,11.08,mg/L,Actual
Lake Superior,2,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,2,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,2,Sample-Routine,Surface Water,2024-09-13,Dissolved oxygen (DO),,10.11,mg/L,Actual
Lake Superior,2,Sample-Routine,Surface Water,2024-06-08,pH,,7.95,None,Actual
